ip,country_code,region_code,location
142.4.161.56/29,US,US-IL,Chicago
142.4.161.64/28,US,US-IL,Chicago
142.4.161.80/28,US,US-TX,Dallas
142.4.161.96/29,US,US-TX,Dallas
142.4.161.104/29,PH,PH-U,Manila
142.4.161.112/29,SG,SG-04,Singapore
142.4.161.120/29,SG,SG-04,Singapore
142.4.161.128/29,US,US-IL,Chicago
142.4.161.136/29,US,US-GA,Atlanta
142.4.161.144/28,US,US-GA,Atlanta
142.4.161.160/28,PL,PL-14,Warsaw
142.4.161.176/29,PL,PL-14,Warsaw
142.4.161.184/29,US,US-IL,Chicago
142.4.161.192/29,US,US-IL,Chicago
142.4.161.200/29,US,US-FL,Miami
142.4.161.208/29,MX,MX-QUE,Querétaro
142.4.161.216/29,PH,PH-U,Manila
142.4.161.224/29,CL,CL-RM,Santiago
142.4.161.232/29,US,US-IL,Chicago
142.4.161.240/28,CL,CL-RM,Santiago
142.4.162.0/29,CL,CL-RM,Santiago
142.4.162.8/29,TW,TW-TAO,Taipei
142.4.162.16/29,TW,TW-TAO,Taipei
142.4.162.24/29,CL,CL-RM,Santiago
142.4.162.32/28,CL,CL-RM,Santiago
142.4.162.48/29,US,US-HI,Honolulu
142.4.162.56/29,MX,MX-QUE,Querétaro
142.4.162.64/28,CL,CL-RM,Santiago
142.4.162.80/28,PL,PL-14,Warsaw
142.4.162.96/29,PL,PL-14,Warsaw
142.4.177.0/24,IN,IN-MH,Mumbai
142.4.178.0/24,US,US-VA,Ashburn
142.4.179.0/24,IN,IN-MH,Mumbai
142.4.180.0/24,IN,IN-MH,Mumbai
150.222.0.0/23,BR,BR-SP,Sao Paulo
150.222.2.0/24,US,US-VA,Ashburn
150.222.3.0/24,SG,SG-01,Singapore
150.222.4.0/23,DE,DE-HE,Frankfurt
150.222.6.0/24,BR,BR-SP,Sao Paulo
150.222.7.0/24,BH,BH-14,Bahrain
150.222.8.0/24,IN,IN-MH,Mumbai
150.222.9.0/24,BR,BR-SP,Sao Paulo
150.222.10.0/24,DE,DE-HE,Frankfurt
150.222.11.0/24,IE,IE-D,Dublin
150.222.12.0/24,BR,BR-SP,Sao Paulo
150.222.13.0/24,IE,IE-D,Dublin
150.222.14.0/24,SG,SG-01,Singapore
150.222.15.124/30,US,US-VA,Ashburn
150.222.15.128/30,JP,JP-13,Tokyo
150.222.15.132/31,US,US-OR,Boardman
150.222.24.32/29,US,US-VA,Ashburn
150.222.24.64/29,US,US-VA,Ashburn
150.222.25.32/29,US,US-VA,Ashburn
150.222.26.0/24,IE,IE-D,Dublin
150.222.27.0/24,DE,DE-HE,Frankfurt
150.222.28.0/24,BR,BR-SP,Sao Paulo
150.222.29.0/24,GB,GB-LND,London
150.222.30.0/23,US,US-CA,San Jose
150.222.32.0/23,US,US-VA,Ashburn
150.222.34.0/24,US,US-VA,Ashburn
150.222.35.0/24,DE,DE-HE,Frankfurt
150.222.36.0/25,DE,DE-HE,Frankfurt
150.222.36.128/25,US,US-CA,San Jose
150.222.37.0/26,US,US-CA,San Jose
150.222.37.64/26,GB,GB-LND,London
150.222.37.128/25,GB,GB-LND,London
150.222.38.0/25,JP,JP-13,Tokyo
150.222.38.128/26,JP,JP-13,Tokyo
150.222.38.192/26,US,US-OR,Boardman
150.222.39.0/25,US,US-OR,Boardman
150.222.39.128/25,FR,FR-75C,Paris
150.222.40.0/26,FR,FR-75C,Paris
150.222.40.64/26,US,US-OH,Columbus
150.222.40.128/25,US,US-OH,Columbus
150.222.41.0/25,KR,KR-28,Incheon
150.222.41.128/26,KR,KR-28,Incheon
150.222.41.192/26,SE,SE-AB,Stockholm
150.222.42.0/25,SE,SE-AB,Stockholm
150.222.42.128/25,SG,SG-01,Singapore
150.222.43.0/26,SG,SG-01,Singapore
150.222.43.64/26,AU,AU-NSW,Sydney
150.222.43.128/27,AU,AU-NSW,Sydney
150.222.43.160/27,CA,CA-QC,Montreal
150.222.43.192/26,CA,CA-QC,Montreal
150.222.44.0/26,IE,IE-D,Dublin
150.222.44.64/27,IE,IE-D,Dublin
150.222.44.96/27,BR,BR-SP,Sao Paulo
150.222.44.128/26,BR,BR-SP,Sao Paulo
150.222.44.192/26,AU,AU-NSW,Sydney
150.222.45.0/26,BH,BH-14,Bahrain
150.222.45.64/27,BH,BH-14,Bahrain
150.222.45.128/25,GB,GB-LND,London
150.222.46.0/24,GB,GB-LND,London
150.222.47.0/25,AU,AU-NSW,Sydney
150.222.47.128/25,CN,CN-HK,Hong Kong
150.222.48.0/26,CN,CN-HK,Hong Kong
150.222.48.64/26,IT,IT-MI,Milan
150.222.48.128/27,IT,IT-MI,Milan
150.222.48.160/27,ZA,ZA-WC,Cape Town
150.222.48.192/26,ZA,ZA-WC,Cape Town
150.222.49.0/26,JP,JP-27,Osaka
150.222.49.64/27,JP,JP-27,Osaka
150.222.49.96/27,ID,ID-JK,Jakarta
150.222.49.128/26,ID,ID-JK,Jakarta
150.222.49.192/26,AE,AE-DU,Dubai
150.222.50.0/27,AE,AE-DU,Dubai
150.222.50.32/27,ES,ES-AR,Zaragoza
150.222.50.64/26,ES,ES-AR,Zaragoza
150.222.50.128/26,IN,IN-TG,Hyderabad
150.222.50.192/27,IN,IN-TG,Hyderabad
150.222.50.224/27,BR,BR-SP,Sao Paulo
150.222.51.0/26,BR,BR-SP,Sao Paulo
150.222.51.64/26,CH,CH-ZH,Zurich
150.222.51.128/27,CH,CH-ZH,Zurich
150.222.51.160/27,AU,AU-VIC,Melbourne
150.222.51.192/26,AU,AU-VIC,Melbourne
150.222.52.0/26,IL,IL-TA,Tel Aviv
150.222.52.64/27,IL,IL-TA,Tel Aviv
150.222.52.96/27,CA,CA-AB,Calgary
150.222.52.128/26,CA,CA-AB,Calgary
150.222.52.192/26,MY,MY-14,Kuala Lumpur
150.222.53.0/27,MY,MY-14,Kuala Lumpur
150.222.53.32/27,TH,TH-10,Bangkok
150.222.53.64/26,TH,TH-10,Bangkok
150.222.53.128/26,MX,MX-QUE,Querétaro
150.222.53.192/27,MX,MX-QUE,Querétaro
150.222.53.224/27,TW,TW-TPE,Taipei
150.222.54.0/26,DE,DE-BE,Berlin
150.222.54.64/27,DE,DE-BE,Berlin
150.222.54.96/27,TW,TW-TPE,Taipei
150.222.54.128/27,TW,TW-TPE,Taipei
150.222.64.0/24,CN,CN-BJ,Beijing
150.222.65.0/24,GB,GB-LND,London
150.222.66.0/24,US,US-VA,Ashburn
150.222.67.0/24,GB,GB-LND,London
150.222.68.116/31,US,US-VA,Ashburn
150.222.69.0/24,BR,BR-SP,Sao Paulo
150.222.70.0/24,BR,BR-SP,Sao Paulo
150.222.71.0/24,US,US-VA,Ashburn
150.222.72.0/24,AU,AU-NSW,Sydney
150.222.73.0/24,US,US-VA,Ashburn
150.222.74.0/23,US,US-OR,Boardman
150.222.76.0/24,US,US-VA,Ashburn
150.222.77.0/24,JP,JP-13,Tokyo
150.222.78.0/24,SG,SG-01,Singapore
150.222.79.0/24,US,US-VA,Ashburn
150.222.80.0/23,IE,IE-D,Dublin
150.222.82.0/24,AU,AU-NSW,Sydney
150.222.83.0/24,IN,IN-MH,Mumbai
150.222.84.0/24,IN,IN-MH,Mumbai
150.222.85.0/24,IE,IE-D,Dublin
150.222.86.0/24,DE,DE-HE,Frankfurt
150.222.87.0/24,US,US-VA,Ashburn
150.222.88.0/23,CN,CN-BJ,Beijing
150.222.90.0/23,JP,JP-13,Tokyo
150.222.92.0/22,ZA,ZA-WC,Cape Town
150.222.96.0/24,IE,IE-D,Dublin
150.222.97.0/24,US,US-CA,San Jose
150.222.98.0/24,IE,IE-D,Dublin
150.222.99.0/24,US,US-VA,Ashburn
150.222.100.0/24,US,US-VA,Ashburn
150.222.101.0/24,US,US-CA,San Jose
150.222.102.0/24,US,US-OR,Boardman
150.222.103.0/24,US,US-VA,Ashburn
150.222.104.0/24,DE,DE-HE,Frankfurt
150.222.105.0/24,JP,JP-13,Tokyo
150.222.106.0/24,US,US-CA,San Jose
150.222.107.0/24,IE,IE-D,Dublin
150.222.108.0/24,SG,SG-01,Singapore
150.222.109.0/24,CA,CA-QC,Montreal
150.222.110.0/24,US,US-VA,Ashburn
150.222.111.0/24,US,US-CA,San Jose
150.222.112.0/24,AU,AU-NSW,Sydney
150.222.113.0/24,IN,IN-MH,Mumbai
150.222.114.0/24,CN,CN-HK,Hong Kong
150.222.115.0/24,IN,IN-MH,Mumbai
150.222.116.0/24,KR,KR-28,Incheon
150.222.117.0/24,SE,SE-AB,Stockholm
150.222.118.0/24,SE,SE-AB,Stockholm
150.222.119.0/24,AU,AU-NSW,Sydney
150.222.120.0/24,DE,DE-HE,Frankfurt
150.222.121.0/24,IE,IE-D,Dublin
150.222.122.0/24,DE,DE-HE,Frankfurt
150.222.123.0/24,IN,IN-MH,Mumbai
150.222.129.0/24,DE,DE-HE,Frankfurt
150.222.133.0/24,JP,JP-13,Tokyo
150.222.134.0/24,GB,GB-LND,London
150.222.135.0/24,CN,CN-HK,Hong Kong
150.222.136.0/24,US,US-OR,Boardman
150.222.137.0/24,US,US-VA,Ashburn
150.222.138.0/24,US,US-VA,Ashburn
150.222.139.116/30,DE,DE-HE,Frankfurt
150.222.139.120/29,DE,DE-HE,Frankfurt
150.222.140.0/24,US,US-CA,San Jose
150.222.141.0/24,JP,JP-13,Tokyo
150.222.142.0/24,AU,AU-NSW,Sydney
150.222.143.0/24,US,US-VA,Ashburn
150.222.144.32/29,DE,DE-HE,Frankfurt
150.222.144.64/29,DE,DE-HE,Frankfurt
150.222.144.96/29,DE,DE-HE,Frankfurt
150.222.152.32/29,DE,DE-HE,Frankfurt
150.222.152.64/29,DE,DE-HE,Frankfurt
150.222.152.96/29,DE,DE-HE,Frankfurt
150.222.160.32/29,IE,IE-D,Dublin
150.222.164.208/29,IE,IE-D,Dublin
150.222.164.220/31,IE,IE-D,Dublin
150.222.164.222/32,IE,IE-D,Dublin
150.222.168.32/29,IE,IE-D,Dublin
150.222.176.0/22,US,US-OR,Boardman
150.222.180.0/24,US,US-OR,Boardman
150.222.182.14/31,US,US-OR,Boardman
150.222.182.16/31,US,US-OR,Boardman
150.222.196.0/24,US,US-OR,Boardman
150.222.199.0/25,US,US-CA,San Jose
150.222.200.60/31,IE,IE-D,Dublin
150.222.202.0/24,IE,IE-D,Dublin
150.222.203.0/24,SE,SE-AB,Stockholm
150.222.204.0/24,IE,IE-D,Dublin
150.222.205.0/24,US,US-VA,Ashburn
150.222.206.0/24,US,US-VA,Ashburn
150.222.207.0/24,GB,GB-LND,London
150.222.208.0/24,ZA,ZA-WC,Cape Town
150.222.210.0/24,IN,IN-MH,Mumbai
150.222.211.0/24,US,US-VA,Ashburn
150.222.212.0/24,US,US-VA,Ashburn
150.222.213.0/24,DE,DE-HE,Frankfurt
150.222.214.0/24,US,US-OR,Boardman
150.222.215.0/24,GB,GB-LND,London
150.222.216.0/24,US,US-VA,Ashburn
150.222.217.0/24,IN,IN-MH,Mumbai
150.222.218.0/24,US,US-VA,Ashburn
150.222.219.0/24,SG,SG-01,Singapore
150.222.220.0/24,IN,IN-MH,Mumbai
150.222.221.0/24,US,US-CA,San Jose
150.222.222.0/23,US,US-VA,Ashburn
150.222.224.0/24,US,US-VA,Ashburn
150.222.226.0/23,US,US-VA,Ashburn
150.222.228.0/24,BR,BR-SP,Sao Paulo
150.222.229.0/24,IT,IT-MI,Milan
150.222.230.0/24,DE,DE-HE,Frankfurt
150.222.231.0/24,US,US-CA,San Jose
150.222.232.0/24,US,US-CA,San Jose
150.222.233.0/24,US,US-OH,Columbus
150.222.234.0/26,US,US-CA,San Jose
150.222.234.64/28,US,US-CA,San Jose
150.222.234.80/29,US,US-CA,San Jose
150.222.234.96/27,US,US-CA,San Jose
150.222.234.128/28,US,US-CA,San Jose
150.222.235.0/24,IN,IN-MH,Mumbai
150.222.236.0/24,US,US-VA,Ashburn
150.222.237.0/24,US,US-WA,Seattle
150.222.238.0/24,GB,GB-LND,London
150.222.239.0/24,IE,IE-D,Dublin
150.222.242.84/31,FR,FR-75C,Paris
150.222.242.214/31,FR,FR-75C,Paris
150.222.245.122/31,DE,DE-HE,Frankfurt
150.222.252.244/30,US,US-CA,San Jose
150.222.252.248/30,US,US-CA,San Jose
150.247.32.0/24,DE,DE-HE,Frankfurt
150.247.33.0/24,US,US-VA,Ashburn
151.148.16.0/30,US,US-CA,San Jose
151.148.16.4/31,US,US-CA,San Jose
151.148.16.6/32,US,US-CA,San Jose
151.148.16.8/30,US,US-CA,San Jose
151.148.17.0/24,DE,DE-HE,Frankfurt
151.148.18.0/24,BR,BR-SP,Sao Paulo
151.148.19.0/24,CN,CN-HK,Hong Kong
151.148.20.0/24,US,US-VA,Ashburn
151.148.32.0/24,US,US-OH,Columbus
151.148.33.0/24,US,US-OR,Boardman
151.148.34.0/24,IE,IE-D,Dublin
151.148.35.0/24,DE,DE-HE,Frankfurt
151.148.36.0/24,US,US-VA,Ashburn
151.148.37.0/24,JP,JP-13,Tokyo
151.148.38.0/24,SG,SG-01,Singapore
151.148.39.0/24,AU,AU-NSW,Sydney
151.148.40.0/24,KR,KR-28,Incheon
151.148.41.0/24,GB,GB-LND,London
155.146.0.0/20,US,US-MA,Westborough
155.146.16.0/20,US,US-CA,Sacramento
155.146.32.0/20,US,US-MD,Baltimore
155.146.48.0/20,US,US-GA,Atlanta
155.146.64.0/20,US,US-NJ,Trenton
155.146.80.0/20,US,US-FL,Miami
155.146.96.0/20,US,US-TX,Dallas
155.146.112.0/20,US,US-NV,Las Vegas
155.146.128.0/20,US,US-WA,Seattle
155.146.144.0/20,US,US-CO,Denver
155.146.160.0/20,US,US-AZ,Phoenix
155.146.176.0/20,US,US-WI,Milwaukee
155.146.192.0/20,US,US-FL,Tampa
155.146.208.0/20,US,US-NC,Charlotte
155.146.224.0/20,US,US-MN,Minneapolis
155.146.240.0/20,US,US-TX,Houston
157.175.0.0/16,BH,BH-14,Bahrain
157.241.0.0/16,BH,BH-14,Bahrain
159.248.128.0/22,US,US-VA,Ashburn
159.248.133.0/24,CN,CN-HK,Hong Kong
159.248.200.0/21,KR,KR-28,Incheon
159.248.216.0/21,KR,KR-28,Incheon
159.248.224.0/21,ID,ID-JK,Jakarta
160.1.0.0/16,US,US-OR,Boardman
161.178.0.0/18,US,US-IL,Chicago
161.178.128.0/18,US,US-NJ,Piscataway
161.188.0.0/20,US,US-TN,Nashville
161.188.16.0/20,US,US-MI,Detroit
161.188.32.0/20,US,US-CA,Los Angeles
161.188.48.0/20,US,US-VA,Ashburn
161.188.64.0/19,US,US-VA,Ashburn
161.188.112.0/21,US,US-VA,Ashburn
161.188.120.0/22,US,US-VA,Ashburn
161.188.127.0/24,US,US-MD,Baltimore
161.188.128.0/23,US,US-TX,Dallas
161.188.130.0/23,US,US-CO,Denver
161.188.132.0/23,US,US-VA,Ashburn
161.188.134.0/23,US,US-OR,Boardman
161.188.136.0/23,US,US-VA,Ashburn
161.188.138.0/23,US,US-CA,San Jose
161.188.140.0/23,US,US-TX,Dallas
161.188.142.0/23,US,US-CA,Los Angeles
161.188.144.0/22,US,US-VA,Ashburn
161.188.148.0/22,US,US-OH,Columbus
161.188.152.0/23,US,US-OR,Boardman
161.188.154.0/23,US,US-VA,Ashburn
161.188.156.0/23,US,US-WA,Seattle
161.188.158.0/23,US,US-VA,Ashburn
161.188.160.0/23,US,US-CO,Denver
161.188.162.0/23,US,US-TX,Houston
161.188.164.0/23,US,US-CO,Denver
161.188.166.0/23,US,US-NV,Las Vegas
161.188.168.0/23,US,US-TX,Dallas
161.188.170.0/23,US,US-HI,Honolulu
161.188.172.0/23,US,US-FL,Miami
161.188.174.0/23,US,US-MA,Boston
161.188.176.0/23,US,US-PA,Philadelphia
161.188.178.0/23,US,US-MO,Kansas City
161.188.180.0/23,US,US-MN,Minneapolis
161.188.182.0/23,US,US-GA,Atlanta
161.188.184.0/23,US,US-AZ,Phoenix
161.188.186.0/23,US,US-NY,New York City
161.188.188.0/23,US,US-IL,Chicago
161.188.190.0/23,US,US-OR,Portland
161.188.205.0/24,US,US-CA,San Jose
161.189.0.0/16,CN,CN-NX,Ningxia
161.193.0.0/18,US,US-FL,Miami
161.193.128.0/18,CA,CA-QC,Montreal
162.208.121.0/24,US,US-OR,Boardman
162.213.232.0/22,IE,IE-D,Dublin
162.222.148.0/22,US,US-CA,Los Angeles
162.250.236.0/22,US,US-VA,Ashburn
168.185.0.0/24,JP,JP-27,Osaka
168.185.4.0/24,US,US-CA,San Jose
168.185.5.0/24,US,US-OH,Columbus
172.96.97.0/24,US,US-VA,Ashburn
172.96.98.0/24,IE,IE-D,Dublin
172.96.110.0/24,US,US-OH,Columbus
173.82.5.0/24,MX,MX-QUE,Querétaro
173.82.8.0/24,OM,OM-MA,Muscat
173.82.9.0/24,DK,DK-84,Copenhagen
173.82.16.0/24,AU,AU-WA,Perth
173.82.63.0/24,MY,MY-14,Kuala Lumpur
173.82.66.0/24,MX,MX-QUE,Querétaro
173.82.67.0/24,TH,TH-10,Bangkok
173.82.71.0/24,US,US-GA,Atlanta
173.82.72.0/24,US,US-CO,Denver
173.82.73.0/24,NG,NG-LA,Lagos
173.82.74.0/24,IN,IN-WB,Kolkata
173.82.76.0/24,TH,TH-10,Bangkok
173.82.77.0/24,NZ,NZ-AUK,Auckland
173.82.78.0/24,DE,DE-HH,Hamburg
173.82.79.0/24,DK,DK-84,Copenhagen
173.82.97.0/24,TW,TW-TAO,Taipei
173.82.98.0/23,US,US-VA,Ashburn
173.82.100.0/23,US,US-VA,Ashburn
173.82.255.0/24,DE,DE-HE,Frankfurt
173.83.192.0/22,US,US-OH,Columbus
173.83.196.0/23,DE,DE-HE,Frankfurt
173.83.198.0/24,KR,KR-28,Incheon
173.83.200.0/22,US,US-VA,Ashburn
173.83.204.0/23,US,US-OR,Boardman
173.83.206.0/23,GB,GB-LND,London
173.83.208.0/24,IT,IT-MI,Milan
173.83.209.0/24,US,US-CA,San Jose
173.83.210.0/24,JP,JP-13,Tokyo
173.83.211.0/24,IN,IN-MH,Mumbai
173.83.212.0/24,AU,AU-NSW,Sydney
173.83.213.0/24,BR,BR-SP,Sao Paulo
173.83.214.0/24,IE,IE-D,Dublin
173.83.216.0/24,FR,FR-75C,Paris
173.83.217.0/24,CA,CA-QC,Montreal
173.83.218.0/24,JP,JP-27,Osaka
173.83.219.0/24,SG,SG-01,Singapore
173.83.220.0/24,SE,SE-AB,Stockholm
174.129.0.0/16,US,US-VA,Ashburn
175.41.128.0/18,SG,SG-01,Singapore
175.41.192.0/18,JP,JP-13,Tokyo
176.32.64.0/19,JP,JP-13,Tokyo
176.32.96.0/21,US,US-VA,Ashburn
176.32.104.0/21,IE,IE-D,Dublin
176.32.112.0/21,US,US-CA,San Jose
176.32.120.0/22,US,US-WA,Seattle
176.32.124.128/25,US,US-VA,Ashburn
176.32.125.0/25,US,US-OR,Boardman
176.32.125.128/25,US,US-VA,Ashburn
176.34.0.0/18,JP,JP-13,Tokyo
176.34.64.0/18,IE,IE-D,Dublin
176.34.128.0/17,IE,IE-D,Dublin
177.71.128.0/17,BR,BR-SP,Sao Paulo
177.72.240.0/21,BR,BR-SP,Sao Paulo
178.236.0.0/20,IE,IE-D,Dublin
182.30.0.0/16,US,US-OH,Columbus
184.72.0.0/18,US,US-CA,San Jose
184.72.64.0/18,US,US-VA,Ashburn
184.72.128.0/17,US,US-VA,Ashburn
184.73.0.0/16,US,US-VA,Ashburn
184.169.128.0/17,US,US-CA,San Jose
185.48.120.0/22,IE,IE-D,Dublin
185.143.16.0/24,IE,IE-D,Dublin
192.31.212.0/24,US,US-CA,San Jose
192.31.213.0/24,JP,JP-27,Osaka
192.43.175.0/24,US,US-VA,Ashburn
192.43.184.0/24,US,US-OH,Columbus
192.157.32.0/24,US,US-OH,Columbus
192.157.33.0/24,US,US-OR,Boardman
192.157.34.0/24,AU,AU-NSW,Sydney
192.157.36.0/24,US,US-VA,Ashburn
192.189.196.0/23,US,US-OH,Columbus
195.17.0.0/24,IE,IE-D,Dublin
198.99.2.0/24,US,US-OH,Columbus
199.127.232.0/22,US,US-VA,Ashburn
203.83.220.0/22,SG,SG-01,Singapore
204.87.185.0/24,US,US-VA,Ashburn
204.236.128.0/18,US,US-CA,San Jose
204.236.192.0/18,US,US-VA,Ashburn
204.246.160.0/22,US,US-CA,San Jose
205.251.225.0/24,US,US-WA,Seattle
205.251.226.0/24,US,US-OR,Boardman
205.251.228.0/22,US,US-CA,San Jose
205.251.232.0/22,US,US-OR,Boardman
205.251.236.0/22,US,US-OR,Boardman
205.251.240.0/22,US,US-VA,Ashburn
205.251.244.0/23,US,US-VA,Ashburn
205.251.246.0/24,US,US-WA,Seattle
205.251.247.0/24,US,US-VA,Ashburn
205.251.248.0/24,US,US-VA,Ashburn
206.72.209.0/24,US,US-VA,Ashburn
207.171.160.0/20,US,US-VA,Ashburn
207.171.176.0/20,US,US-WA,Seattle
208.78.128.0/23,US,US-CA,San Jose
208.78.130.0/23,JP,JP-13,Tokyo
208.78.132.0/23,GB,GB-LND,London
208.78.134.0/24,US,US-CA,San Jose
208.78.135.0/24,GB,GB-LND,London
208.86.88.0/23,US,US-VA,Ashburn
208.86.90.0/23,IE,IE-D,Dublin
208.110.48.0/20,US,US-VA,Ashburn
209.54.176.0/21,US,US-VA,Ashburn
209.54.184.0/21,IE,IE-D,Dublin
209.92.6.0/24,IT,IT-MI,Milan
216.39.136.0/21,GB,GB-LND,London
216.39.152.0/21,GB,GB-LND,London
216.39.160.0/21,JP,JP-13,Tokyo
216.182.224.0/21,US,US-VA,Ashburn
216.182.232.0/22,US,US-VA,Ashburn
216.182.236.0/23,US,US-CA,San Jose
216.182.238.0/23,US,US-VA,Ashburn
2001:3fc0:800::/40,DE,DE-BE,Berlin
2001:3fc1:8000::/36,DE,DE-BE,Berlin
2001:3fc2:8000::/36,DE,DE-BE,Berlin
2001:3fc3:800::/40,DE,DE-BE,Berlin
2001:3fc3:2800::/40,DE,DE-BE,Berlin
2001:3fc3:4800::/40,DE,DE-BE,Berlin
2001:3fc3:5800::/40,DE,DE-BE,Berlin
2001:3fc3:6800::/40,DE,DE-BE,Berlin
2001:3fc3:8800::/40,DE,DE-BE,Berlin
2001:3fc3:a800::/40,DE,DE-BE,Berlin
2001:3fc4:800::/40,DE,DE-BE,Berlin
2001:3fc5:800::/40,DE,DE-BE,Berlin
2001:3fc5:8800::/40,DE,DE-BE,Berlin
2001:3fc6::/55,DE,DE-BE,Berlin
2001:3fc6:100::/48,DE,DE-BE,Berlin
2001:3fc7:800::/40,DE,DE-BE,Berlin
2001:3fc7:1800::/40,DE,DE-BE,Berlin
2001:3fc7:2800::/40,DE,DE-BE,Berlin
2001:3fc7:4800::/40,DE,DE-BE,Berlin
2001:3fc7:5800::/40,DE,DE-BE,Berlin
2001:3fc7:6800::/40,DE,DE-BE,Berlin
2001:3fc7:7800::/40,DE,DE-BE,Berlin
2001:3fc7:8840::/48,DE,DE-BE,Berlin
2001:3fc7:8880::/48,DE,DE-BE,Berlin
2001:3fc7:88c0::/48,DE,DE-BE,Berlin
2001:3fc7:9800::/40,DE,DE-BE,Berlin
2001:3fc7:a800::/40,DE,DE-BE,Berlin
2001:3fc7:b800::/40,DE,DE-BE,Berlin
2001:3fc7:c800::/40,DE,DE-BE,Berlin
2001:3fc7:e800::/40,DE,DE-BE,Berlin
2001:3fc7:f800::/40,DE,DE-BE,Berlin
2400:6500:0:3::/64,CN,CN-HK,Hong Kong
2400:6500:0:9::1/128,ID,ID-JK,Jakarta
2400:6500:0:9::2/127,ID,ID-JK,Jakarta
2400:6500:0:9::4/128,ID,ID-JK,Jakarta
2400:6500:0:7000::/56,SG,SG-01,Singapore
2400:6500:0:7100::/56,JP,JP-13,Tokyo
2400:6500:0:7200::/56,AU,AU-NSW,Sydney
2400:6500:0:7300::/56,CN,CN-HK,Hong Kong
2400:6500:0:7400::/56,KR,KR-28,Incheon
2400:6500:0:7500::/56,IN,IN-MH,Mumbai
2400:6500:0:7600::/56,JP,JP-27,Osaka
2400:6500:0:7700::/56,ZA,ZA-WC,Cape Town
2400:6500:0:7800::/56,ID,ID-JK,Jakarta
2400:6500:0:7900::/56,IN,IN-TG,Hyderabad
2400:6500:0:7a00::/56,AE,AE-DU,Dubai
2400:6500:0:7b00::/56,AU,AU-VIC,Melbourne
2400:6500:0:7c00::/56,MY,MY-14,Kuala Lumpur
2400:6500:0:7d00::/56,TH,TH-10,Bangkok
2400:6500:0:7e00::/56,TW,TW-TPE,Taipei
2400:6500:0:7f00::/56,NZ,NZ-AUK,Auckland
2400:6500:0:b000::/56,SG,SG-01,Singapore
2400:6500:100:7200::/56,CN,CN-NX,Ningxia
2400:6500:ff00::/48,SG,SG-01,Singapore
2400:6700::/48,JP,JP-13,Tokyo
2400:6700:ff00::/48,JP,JP-13,Tokyo
2400:7fc0::/40,CN,CN-BJ,Beijing
2400:7fc0:200::/40,CN,CN-BJ,Beijing
2400:7fc0:2000::/38,CN,CN-BJ,Beijing
2400:7fc0:2400::/40,CN,CN-BJ,Beijing
2400:7fc0:2600::/40,CN,CN-BJ,Beijing
2400:7fc0:2800::/40,CN,CN-BJ,Beijing
2400:7fc0:2a00::/40,CN,CN-BJ,Beijing
2400:7fc0:2c00::/40,CN,CN-BJ,Beijing
2400:7fc0:2e80::/48,CN,CN-BJ,Beijing
2400:7fc0:2f00::/40,CN,CN-BJ,Beijing
2400:7fc0:3000::/40,CN,CN-BJ,Beijing
2400:7fc0:4000::/40,CN,CN-BJ,Beijing
2400:7fc0:8000::/36,CN,CN-BJ,Beijing
2400:7fc0:a000::/36,CN,CN-BJ,Beijing
2400:7fc0:c000::/36,CN,CN-BJ,Beijing
2403:b300:ff00::/48,AU,AU-NSW,Sydney
2404:c2c0::/40,CN,CN-NX,Ningxia
2404:c2c0:200::/40,CN,CN-NX,Ningxia
2404:c2c0:2000::/38,CN,CN-NX,Ningxia
2404:c2c0:2400::/40,CN,CN-NX,Ningxia
2404:c2c0:2600::/40,CN,CN-NX,Ningxia
2404:c2c0:2800::/40,CN,CN-NX,Ningxia
2404:c2c0:2a00::/40,CN,CN-NX,Ningxia
2404:c2c0:2c00::/40,CN,CN-NX,Ningxia
2404:c2c0:2e80::/48,CN,CN-NX,Ningxia
2404:c2c0:2f00::/40,CN,CN-NX,Ningxia
2404:c2c0:3000::/39,CN,CN-NX,Ningxia
2404:c2c0:4000::/40,CN,CN-NX,Ningxia
2404:c2c0:8000::/36,CN,CN-NX,Ningxia
2404:c2c0:c000::/36,CN,CN-NX,Ningxia
2406:da00:800::/40,MY,MY-14,Kuala Lumpur
2406:da00:1000::/40,ZA,ZA-WC,Cape Town
2406:da00:2000::/40,KR,KR-28,Incheon
2406:da00:2800::/40,NZ,NZ-AUK,Auckland
2406:da00:4000::/40,JP,JP-13,Tokyo
2406:da00:4800::/40,TH,TH-10,Bangkok
2406:da00:6000::/40,JP,JP-27,Osaka
2406:da00:7000::/40,AE,AE-DU,Dubai
2406:da00:8000::/40,SG,SG-01,Singapore
2406:da00:9000::/40,ID,ID-JK,Jakarta
2406:da00:a000::/40,IN,IN-MH,Mumbai
2406:da00:b000::/40,IN,IN-TG,Hyderabad
2406:da00:c000::/40,AU,AU-NSW,Sydney
2406:da00:c800::/40,TW,TW-TPE,Taipei
2406:da00:e000::/40,CN,CN-HK,Hong Kong
2406:da00:f000::/40,AU,AU-VIC,Melbourne
2406:da00:ff00::/48,US,US-VA,Ashburn
2406:da10:8000::/36,MY,MY-14,Kuala Lumpur
2406:da11::/36,ZA,ZA-WC,Cape Town
2406:da12::/36,KR,KR-28,Incheon
2406:da12:8000::/36,NZ,NZ-AUK,Auckland
